train,1,10133,1.14539,None,[0.0001],None
train,1,10389,1.13177,None,[0.0001],None
train,1,10645,0.98612,None,[0.0001],None
train,1,10901,1.07596,None,[0.0001],None
train,1,11157,1.02006,None,[0.0001],None
train,1,11413,1.00473,None,[0.0001],None
train,1,11669,0.966158,None,[0.0001],None
train,1,11925,1.06352,None,[0.0001],None
train,1,12181,1.0404,None,[0.0001],None
train,1,12437,0.964902,None,[0.0001],None
train,1,12693,1.03417,None,[0.0001],None
train,1,12949,1.03072,None,[0.0001],None
train,1,13205,1.00295,None,[0.0001],None
train,1,13461,0.987702,None,[0.0001],None
train,1,13717,0.99349,None,[0.0001],None
train,1,13973,0.992189,None,[0.0001],None
train,1,14229,1.00839,None,[0.0001],None
train,1,14485,0.997063,None,[0.0001],None
train,1,14741,0.994648,None,[0.0001],None
train,1,14997,1.01228,None,[0.0001],None
train,1,15253,1.00073,None,[0.0001],None
train,1,15509,0.986764,None,[0.0001],None
train,1,15765,0.995862,None,[0.0001],None
train,1,16021,0.978575,None,[0.0001],None
train,1,16277,0.984195,None,[0.0001],None
train,1,16533,0.987861,None,[0.0001],None
train,1,16789,0.987908,None,[0.0001],None
train,1,17045,0.994949,None,[0.0001],None
train,1,17301,0.982949,None,[0.0001],None
train,1,17557,0.971254,None,[0.0001],None
train,1,17813,0.993271,None,[0.0001],None
train,1,18069,0.981661,None,[0.0001],None
train,1,18325,0.96528,None,[0.0001],None
train,1,18581,0.976571,None,[0.0001],None
train,1,18837,0.975427,None,[0.0001],None
train,1,19093,0.967862,None,[0.0001],None
train,1,19349,0.992918,None,[0.0001],None
train,1,19605,0.983339,None,[0.0001],None
train,1,19861,0.971361,None,[0.0001],None
train,1,19861,0.971361,-0.0222299897012,[0.0001],None
val,1,None,1.06300834179,0.302113009093,None,0.2656776340616578
train,2,20266,0.957314,None,[0.0001],None
train,2,20522,0.949484,None,[0.0001],None
train,2,20778,0.962202,None,[0.0001],None
train,2,21034,0.955751,None,[0.0001],None
train,2,21290,0.961926,None,[0.0001],None
train,2,21546,0.970725,None,[0.0001],None
train,2,21802,0.95597,None,[0.0001],None
train,2,22058,0.945776,None,[0.0001],None
train,2,22314,0.931592,None,[0.0001],None
train,2,22570,0.929248,None,[0.0001],None
train,2,22826,0.925342,None,[0.0001],None
train,2,23082,0.923736,None,[0.0001],None
train,2,23338,0.940327,None,[0.0001],None
train,2,23594,0.918205,None,[0.0001],None
train,2,23850,0.906305,None,[0.0001],None
train,2,24106,0.901704,None,[0.0001],None
train,2,24362,0.95319,None,[0.0001],None
train,2,24618,0.92459,None,[0.0001],None
train,2,24874,0.918376,None,[0.0001],None
train,2,25130,0.853514,None,[0.0001],None
train,2,25386,0.882651,None,[0.0001],None
train,2,25642,0.900785,None,[0.0001],None
train,2,25898,0.952005,None,[0.0001],None
train,2,26154,0.86365,None,[0.0001],None
train,2,26410,0.867246,None,[0.0001],None
train,2,26666,0.894159,None,[0.0001],None
train,2,26922,0.92919,None,[0.0001],None
train,2,27178,0.890295,None,[0.0001],None
train,2,27434,0.878176,None,[0.0001],None
train,2,27690,0.839533,None,[0.0001],None
train,2,27946,0.834448,None,[0.0001],None
train,2,28202,0.900304,None,[0.0001],None
train,2,28458,0.970368,None,[0.0001],None
train,2,28714,0.831972,None,[0.0001],None
train,2,28970,0.862987,None,[0.0001],None
train,2,29226,0.845707,None,[0.0001],None
train,2,29482,0.861603,None,[0.0001],None
train,2,29738,0.912071,None,[0.0001],None
train,2,29994,0.971511,None,[0.0001],None
train,2,29994,0.971511,0.248337733303,[0.0001],None
val,2,None,0.847623711859,0.38723878934,None,0.2118314680211618
train,3,30399,0.871614,None,[0.0001],None
train,3,30655,0.881847,None,[0.0001],None
train,3,30911,0.88467,None,[0.0001],None
train,3,31167,0.887859,None,[0.0001],None
train,3,31423,0.827832,None,[0.0001],None
train,3,31679,0.854127,None,[0.0001],None
train,3,31935,0.794885,None,[0.0001],None
train,3,32191,0.76262,None,[0.0001],None
train,3,32447,0.836431,None,[0.0001],None
train,3,32703,0.746207,None,[0.0001],None
train,3,32959,0.846265,None,[0.0001],None
train,3,33215,0.817246,None,[0.0001],None
train,3,33471,0.744738,None,[0.0001],None
train,3,33727,0.857291,None,[0.0001],None
train,3,33983,0.75236,None,[0.0001],None
train,3,34239,0.828829,None,[0.0001],None
train,3,34495,0.838222,None,[0.0001],None
train,3,34751,0.787728,None,[0.0001],None
train,3,35007,0.860327,None,[0.0001],None
